678,266,0
507,740,0
545,1077,0
99,1146,0
14,424,0
690,1055,0
633,1211,0
627,1000,0
707,984,0
407,1187,0
14,773,0
42,301,0
588,356,0
250,819,0
167,858,0
392,631,0
67,48,0
480,492,0
98,1372,0
179,1157,0
571,275,0
15,695,0
419,1187,0
533,1268,0
514,673,0
335,706,0
578,589,0
236,223,0
489,755,0
668,80,0
114,1137,0
273,1082,0
131,57,0
622,1117,0
136,1141,0
28,327,0
291,1355,0
193,1006,0
658,1263,0
336,738,0
577,1081,0
62,325,0
73,650,0
565,1361,0
344,404,0
26,1164,0
536,1406,0
463,756,0
169,981,0
654,1079,0
617,613,0
500,1508,0
239,1247,0
501,717,0
525,517,0
80,198,0
437,496,0
518,923,0
451,991,0
355,358,0
434,1026,0
456,306,0
350,496,0
127,184,0
133,796,0
358,502,0
37,567,0
453,554,0
496,842,0
304,495,0
44,607,0
510,149,0
284,1069,0
36,975,0
433,1259,0
22,326,0
465,1386,0
650,117,0
323,318,0
285,860,0
40,665,0
586,343,0
305,962,0
685,297,0
102,722,0
446,1016,0
447,1285,0
656,1438,0
386,1446,0
141,364,0
644,1270,0
333,581,0
555,1060,0
608,141,0
355,66,0
104,451,0
599,979,0
492,1098,0
347,603,0
182,1285,0
559,1345,0
234,294,0
595,1512,0
697,706,0
420,265,0
12,1304,0
84,1220,0
403,725,0
676,1301,0
182,1312,0
324,915,0
170,894,0
309,281,0
11,1225,0
232,1059,0
510,912,0
405,1177,0
555,192,0
43,107,0
309,554,0
531,853,0
16,657,0
61,1031,0
516,255,0
282,859,0
131,319,0
178,646,0
87,207,0
297,874,0
534,823,0
335,715,0
386,1136,0
505,1065,0
334,211,0
231,844,0
453,1404,0
216,1027,0
612,874,0
136,1060,0
668,767,0
126,1277,0
77,352,0
697,1209,0
294,1420,0
378,1498,0
86,1056,0
285,423,0
62,240,0
137,90,0
686,77,0
376,76,0
161,1227,0
108,1239,0
13,575,0
17,1433,0
266,592,0
683,1033,0
491,1015,0
339,176,0
215,992,0
602,368,0
291,161,0
100,357,0
452,552,0
223,687,0
82,346,0
235,583,0
345,191,0
112,304,0
398,11,0
246,1091,0
525,40,0
431,1056,0
581,374,0
68,952,0
693,1266,0
475,470,0
557,393,0
553,1252,0
494,195,0
374,1468,0
475,557,0
671,449,0
42,1232,0
453,1113,0
165,505,0
651,264,0
343,772,0
646,608,0
279,1451,0
137,1423,0
286,346,0
35,56,0
572,591,0
28,1471,0
240,621,0
451,1018,0
431,621,0
534,1184,0
294,414,0
546,1193,0
522,844,0
259,558,0
507,576,0
473,542,0
342,1471,0
255,1183,0
619,787,0
173,1138,0
8,1222,0
493,293,0
57,1182,0
36,182,0
665,331,0
581,1105,0
593,85,0
8,26,0
290,556,0
88,412,0
565,586,0
262,824,0
547,317,0
604,797,0
527,534,0
9,1489,0
574,706,0
310,917,0
278,1255,0
540,711,0
386,726,0
346,390,0
127,526,0
699,102,0
473,827,0
175,1056,0
258,1501,0
483,824,0
181,512,0
663,1322,0
397,97,0
562,1149,0
631,1316,0
440,481,0
287,743,0
183,108,0
73,1103,0
543,1088,0
132,807,0
300,956,0
323,1497,0
164,1451,0
108,1480,0
160,34,0
70,680,0
221,1485,0
433,1276,0
454,1381,0
252,1265,0
516,1325,0
136,1435,0
156,1185,0
357,160,0
1,256,0
436,474,0
442,235,0
209,233,0
11,1041,0
617,778,0
21,281,0
206,263,0
86,219,0
2,583,0
6,764,0
108,264,0
645,1381,0
231,323,0
494,1218,0
687,1348,0
190,76,0
456,894,0
417,1470,0
589,137,0
279,402,0
590,807,0
553,91,0
240,795,0
375,1436,0
422,385,0
121,930,0
578,67,0
675,680,0
230,262,0
149,58,0
703,1032,0
480,1360,0
422,1362,0
667,719,0
295,747,0
586,592,0
164,79,0
71,860,0
382,1462,0
90,824,0
221,440,0
480,806,0
86,377,0
72,950,0
497,1294,0
12,620,0
371,1125,0
473,767,0
98,724,0
662,234,0
633,996,0
203,1406,0
181,1012,0
495,937,0
248,1213,0
579,1035,0
611,462,0
132,652,0
31,1508,0
420,150,0
148,52,0
644,276,0
326,769,0
630,1174,0
32,515,0
187,1371,0
176,1241,0
490,864,0
84,805,0
361,1344,0
258,1176,0
438,742,0
155,8,0
486,301,0
625,1494,0
264,1131,0
170,740,0
413,1133,0
53,747,0
178,1473,0
189,1235,0
605,410,0
393,861,0
166,230,0
266,781,0
384,358,0
83,418,0
517,194,0
684,1415,0
451,953,0
644,1375,0
28,916,0
110,1372,0
241,47,0
224,469,0
695,702,0
463,1059,0
461,1261,0
154,510,0
491,236,0
482,530,0
272,24,0
635,987,0
264,927,0
291,1354,0
309,1242,0
392,848,0
445,356,0
337,1260,0
453,1306,0
295,1201,0
91,1414,0
428,1435,0
395,34,0
506,722,0
459,84,0
155,291,0
459,840,0
422,237,0
580,784,0
503,652,0
513,203,0
143,480,0
403,1201,0
476,439,0
50,1365,0
285,338,0
129,39,0
294,1195,0
355,279,0
428,167,0
188,1226,0
270,1173,0
419,513,0
485,989,0
291,517,0
706,1486,0
349,684,0
181,233,0
522,39,0
211,569,0
194,37,0
563,297,0
506,669,0
182,314,0
560,990,0
162,889,0
8,1287,0
664,945,0
666,641,0
466,1084,0
354,6,0
275,1344,0
547,130,0
104,134,0
306,1374,0
376,624,0
316,883,0
687,338,0
392,575,0
60,375,0
246,147,0
500,1064,0
532,190,0
698,845,0
169,1461,0
52,752,0
706,232,0
139,480,0
30,508,0
672,1086,0
69,575,0
377,407,0
562,229,0
475,383,0
160,1111,0
640,386,0
319,1490,0
385,993,0
54,234,0
284,1031,0
562,880,0
55,1183,0
108,299,0
326,92,0
410,598,0
69,1426,0
544,198,0
692,911,0
583,1512,0
290,1086,0
212,509,0
14,453,0
157,945,0
146,1026,0
491,1092,0
538,362,0
139,738,0
322,1456,0
612,417,0
186,1314,0
590,70,0
18,222,0
323,88,0
290,279,0
437,1254,0
174,1453,0
622,154,0
244,230,0
538,1384,0
493,716,0
106,1174,0
389,1262,0
484,912,0
480,1055,0
470,422,0
376,1482,0
649,839,0
461,429,0
277,209,0
630,362,0
146,1408,0
45,470,0
326,342,0
51,203,0
145,310,0
583,593,0
571,528,0
603,1173,0
540,186,0
57,213,0
115,464,0
678,24,0
676,1435,0
431,85,0
164,1131,0
642,376,0
161,502,0
372,625,0
57,879,0
82,477,0
192,122,0
667,1393,0
445,118,0
512,72,0
213,1167,0
238,463,0
615,948,0
105,283,0
583,961,0
143,678,0
519,907,0
199,621,0
163,895,0
93,249,0
54,87,0
244,1193,0
161,1088,0
593,847,0
187,319,0
490,871,0
267,1035,0
512,86,0
276,1201,0
367,778,0
267,1220,0
674,1201,0
246,569,0
263,1327,0
453,874,0
567,858,0
263,1304,0
369,327,0
555,1325,0
400,1288,0
394,265,0
570,1033,0
342,119,0
187,1012,0
343,407,0
174,505,0
328,1364,0
604,921,0
96,197,0
38,1498,0
377,343,0
518,1,0
91,86,0
588,73,0
648,522,0
7,1355,0
626,390,0
108,1196,0
241,924,0
350,127,0
143,290,0
278,1159,0
397,1180,0
608,579,0
289,749,0
68,962,0
528,601,0
704,450,0
90,243,0
635,518,0
242,1019,0
289,813,0
17,802,0
458,1194,0
325,718,0
697,1436,0
394,1060,0
95,571,0
375,246,0
360,1339,0
417,797,0
56,1054,0
21,1379,0
689,417,0
145,1092,0
130,1200,0
240,955,0
586,1472,0
440,1053,0
206,544,0
561,1088,0
78,984,0
533,80,0
672,282,0
388,3,0
297,384,0
451,587,0
649,1334,0
450,968,0
241,570,0
256,1083,0
131,913,0
6,898,0
128,31,0
34,1459,0
266,1409,0
325,91,0
65,893,0
382,1137,0
33,59,0
336,1416,0
517,825,0
249,51,0
247,352,0
58,1304,0
212,304,0
447,757,0
251,534,0
260,1225,0
637,396,0
25,816,0
15,655,0
353,595,0
684,1093,0
551,1197,0
446,442,0
156,7,0
133,1342,0
468,151,0
174,1124,0
426,489,0
418,169,0
697,1142,0
221,1351,0
221,626,0
157,1119,0
300,685,0
59,596,0
307,91,0
27,1006,0
654,977,0
343,1432,0
132,399,0
290,391,0
653,1322,0
284,952,0
399,260,0
212,404,0
210,387,0
263,546,0
38,1283,0
278,1373,0
430,273,0
123,1352,0
707,1025,0
18,1415,0
88,632,0
345,1004,0
117,1087,0
552,1221,0
94,1351,0
162,681,0
59,496,0
456,835,0
145,142,0
631,1016,0
89,258,0
205,1348,0
704,1133,0
284,1368,0
165,261,0
609,493,0
198,1049,0
652,1015,0
451,1002,0
572,330,0
289,843,0
94,938,0
268,979,0
600,22,0
258,47,0
691,1410,0
508,1087,0
649,54,0
183,1440,0
77,741,0
301,1472,0
133,889,0
630,1124,0
605,409,0
120,1443,0
255,1130,0
582,468,0
373,1049,0
494,855,0
6,640,0
454,1237,0
382,16,0
253,300,0
434,410,0
218,227,0
45,1496,0
544,835,0
184,992,0
14,1016,0
698,895,0
608,364,0
151,1148,0
575,1324,0
389,602,0
549,926,0
165,905,0
139,1154,0
404,998,0
398,753,0
49,1495,0
696,1140,0
146,783,0
637,1091,0
366,914,0
529,1135,0
243,830,0
649,863,0
448,720,0
344,617,0
391,437,0
516,224,0
233,395,0
135,646,0
250,956,0
182,1174,0
477,1381,0
39,205,0
592,118,0
458,949,0
81,226,0
306,685,0
376,1434,0
701,118,0
75,1189,0
696,232,0
105,399,0
267,392,0
33,1038,0
446,844,0
184,157,0
164,1223,0
239,257,0
604,1132,0
628,539,0
18,216,0
540,67,0
69,181,0
226,207,0
335,1003,0
704,1046,0
127,683,0
327,1224,0
416,1034,0
329,623,0
451,543,0
399,104,0
278,1502,0
331,316,0
415,1124,0
119,872,0
573,1173,0
582,720,0
592,771,0
318,381,0
554,863,0
605,480,0
337,427,0
602,47,0
168,447,0
273,307,0
471,278,0
571,661,0
94,135,0
290,347,0
526,1281,0
542,282,0
349,287,0
562,1476,0
372,859,0
578,1076,0
700,264,0
646,580,0
136,536,0
593,649,0
67,833,0
39,1023,0
224,240,0
677,950,0
318,1075,0
381,1374,0
16,1469,0
226,103,0
369,1413,0
233,1457,0
458,752,0
494,702,0
460,330,0
459,1025,0
664,691,0
176,1379,0
455,1057,0
382,813,0
655,1430,0
494,839,0
452,446,0
244,1282,0
425,47,0
477,12,0
81,1120,0
278,283,0
628,1451,0
274,402,0
6,429,0
420,1165,0
35,1282,0
639,848,0
301,627,0
548,1231,0
264,1343,0
598,49,0
341,836,0
427,1043,0
345,1311,0
560,252,0
50,149,0
527,1060,0
307,619,0
444,702,0
398,1134,0
269,602,0
457,1072,0
564,554,0
47,722,0
315,397,0
214,937,0
61,830,0
622,921,0
515,396,0
661,1054,0
415,794,0
705,10,0
464,392,0
522,1102,0
451,46,0
439,1330,0
700,1466,0
494,426,0
288,199,0
497,425,0
264,171,0
172,40,0
478,1283,0
159,1102,0
600,52,0
44,993,0
183,1282,0
89,274,0
224,571,0
524,711,0
76,1406,0
426,114,0
405,1176,0
463,716,0
305,872,0
544,934,0
173,418,0
367,568,0
271,491,0
504,732,0
698,880,0
602,436,0
119,577,0
606,55,0
95,52,0
111,198,0
323,1475,0
213,1492,0
530,1293,0
344,716,0
585,996,0
108,804,0
224,463,0
547,720,0
101,61,0
240,546,0
152,1205,0
109,974,0
22,1505,0
398,1248,0
33,95,0
43,74,0
174,1474,0
129,1268,0
600,1031,0
185,29,0
525,308,0
254,1282,0
314,1184,0
654,1041,0
10,866,0
22,181,0
167,772,0
592,767,0
488,737,0
178,401,0
141,811,0
139,1264,0
120,877,0
651,331,0
368,1108,0
579,1388,0
473,42,0
348,759,0
639,1223,0
402,1191,0
465,622,0
358,1388,0
506,8,0
369,888,0
636,884,0
479,1185,0
115,232,0
40,684,0
292,1081,0
489,484,0
134,1370,0
590,198,0
116,644,0
439,1296,0
80,401,0
439,1456,0
295,1262,0
16,143,0
552,350,0
593,808,0
122,461,0
142,1381,0
297,191,0
449,1079,0
423,622,0
233,961,0
483,491,0
113,289,0
411,177,0
417,1257,0
299,564,0
131,293,0
91,253,0
239,40,0
462,429,0
347,793,0
588,805,0
608,215,0
9,814,0
624,649,0
222,1412,0
428,953,0
542,952,0
20,1412,0
240,333,0
486,46,0
302,1448,0
135,609,0
158,193,0
411,856,0
43,80,0
62,595,0
290,1215,0
377,254,0
6,215,0
249,879,0
180,1296,0
429,336,0
157,1303,0
554,107,0
453,1250,0
202,1098,0
525,62,0
38,664,0
273,1363,0
575,1403,0
223,860,0
462,921,0
278,206,0
458,418,0
282,746,0
232,1295,0
313,1003,0
590,1494,0
313,603,0
637,509,0
35,278,0
42,1364,0
110,1,0
612,934,0
248,370,0
549,1023,0
368,979,0
564,587,0
524,710,0
559,1354,0
525,1234,0
599,1135,0
174,882,0
378,900,0
458,800,0
331,343,0
581,173,0
307,592,0
250,1378,0
625,1000,0
256,77,0
651,877,0
316,709,0
242,27,0
461,800,0
629,1377,0
699,556,0
319,948,0
89,894,0
10,982,0
386,209,0
440,628,0
510,1090,0
309,1020,0
245,1099,0
704,894,0
350,867,0
58,570,0
192,913,0
70,444,0
624,1158,0
232,973,0
434,1442,0
162,981,0
479,1127,0
368,18,0
364,695,0
504,433,0
315,1468,0
123,578,0
165,772,0
464,1019,0
629,1043,0
95,490,0
2,1509,0
370,785,0
148,1453,0
312,936,0
209,841,0
611,633,0
450,26,0
109,915,0
703,274,0
250,1375,0
435,337,0
581,758,0
486,704,0
485,746,0
89,221,0
672,822,0
397,313,0
321,227,0
313,1195,0
531,987,0
389,158,0
188,128,0
136,1190,0
325,1016,0
212,7,0
395,639,0
512,715,0
43,1103,0
670,632,0
392,1310,0
600,730,0
283,997,0
119,1228,0
1,812,0
424,452,0
580,549,0
459,492,0
545,1313,0
239,652,0
78,1305,0
39,180,0
598,759,0
567,1403,0
125,524,0
443,1254,0
605,1030,0
585,71,0
634,1125,0
29,407,0
510,1133,0
534,1309,0
510,106,0
688,167,0
637,1064,0
432,1192,0
442,819,0
375,664,0
478,148,0
219,700,0
410,954,0
489,116,0
119,1200,0
474,1319,0
656,1047,0
572,1491,0
239,440,0
259,992,0
374,1057,0
637,1493,0
144,24,0
676,349,0
165,784,0
405,838,0
169,507,0
184,1208,0
495,28,0
437,811,0
50,13,0
188,814,0
539,239,0
602,1201,0
467,1221,0
20,510,0
601,631,0
85,122,0
324,718,0
694,125,0
705,1370,0
664,125,0
628,950,0
317,605,0
490,346,0
47,1448,0
369,836,0
668,257,0
1,1065,0
479,877,0
68,1508,0
170,1188,0
7,1436,0
41,902,0
332,697,0
234,233,0
561,424,0
265,473,0
420,1224,0
379,1203,0
622,1479,0
531,415,0
542,1101,0
42,120,0
609,297,0
71,537,0
479,1317,0
369,1085,0
512,690,0
104,410,0
179,751,0
40,1128,0
280,1352,0
613,47,0
120,730,0
224,815,0
243,1420,0
237,1334,0
292,292,0
289,618,0
293,382,0
373,806,0
303,1278,0
302,194,0
214,893,0
479,100,0
263,952,0
26,729,0
436,1479,0
233,1024,0
60,1226,0
248,681,0
624,1308,0
382,86,0
122,1114,0
345,901,0
165,912,0
143,688,0
306,1481,0
575,1317,0
155,896,0
273,547,0
500,420,0
509,19,0
218,1397,0
245,466,0
440,1468,0
348,1082,0
208,1223,0
228,498,0
556,97,0
118,854,0
242,930,0
654,1118,0
522,1008,0
544,1279,0
138,1484,0
126,1497,0
703,36,0
446,1127,0
541,265,0
637,319,0
306,826,0
619,554,0
525,32,0
620,1299,0
668,947,0
215,1339,0
217,471,0
2,1289,0
557,1471,0
71,1029,0
697,718,0
661,1493,0
314,1270,0
147,491,0
500,1338,0
216,50,0
507,719,0
436,781,0
169,592,0
609,1149,0
157,460,0
282,956,0
199,1169,0
652,1406,0
276,303,0
276,275,0
655,373,0
666,914,0
479,197,0
571,261,0
571,1035,0
477,786,0
394,811,0
688,567,0
96,1139,0
53,1493,0
21,635,0
123,1201,0
149,675,0
648,421,0
69,629,0
425,542,0
155,1080,0
708,370,0
216,524,0
575,730,0
645,1476,0
240,1227,0
184,212,0
201,474,0
375,532,0
603,1060,0
74,153,0
546,1407,0
530,967,0
245,347,0
207,725,0
100,852,0
629,78,0
285,711,0
536,972,0
160,990,0
87,1292,0
684,1031,0
378,740,0
622,115,0
350,156,0
612,1396,0
512,959,0
237,1259,0
396,410,0
68,906,0
232,271,0
37,862,0
707,1285,0
58,465,0
190,886,0
413,1103,0
398,73,0
290,601,0
608,386,0
22,796,0
182,1207,0
213,141,0
699,1338,0
311,79,0
71,580,0
617,199,0
591,565,0
412,549,0
635,108,0
437,750,0
250,1267,0
260,3,0
7,1290,0
655,1057,0
688,1047,0
591,1484,0
213,570,0
63,455,0
19,1066,0
240,888,0
431,994,0
217,1506,0
62,434,0
306,4,0
165,1342,0
313,222,0
646,562,0
366,982,0
377,377,0
405,54,0
630,1048,0
531,558,0
7,475,0
398,147,0
350,1388,0
491,487,0
458,1178,0
400,541,0
121,1461,0
300,1183,0
542,1222,0
599,24,0
137,701,0
57,376,0
515,1229,0
494,125,0
361,14,0
240,991,0
116,187,0
159,401,0
502,92,0
312,1179,0
430,1249,0
231,1246,0
366,86,0
575,431,0
536,606,0
432,1261,0
384,575,0
520,949,0
85,829,0
72,3,0
699,377,0
452,382,0
222,1414,0
275,43,0
117,487,0
143,94,0
285,981,0
301,467,0
335,57,0
566,1393,0
700,1407,0
602,1144,0
18,233,0
545,341,0
510,66,0
388,1325,0
159,1001,0
697,1404,0
299,9,0
578,876,0
217,36,0
314,1275,0
204,1038,0
473,191,0
483,404,0
167,1366,0
446,1052,0
418,1394,0
212,771,0
171,156,0
500,124,0
155,120,0
406,1061,0
173,186,0
195,1349,0
343,1415,0
156,1230,0
75,486,0
705,368,0
582,922,0
460,1171,0
632,1297,0
555,1197,0
531,419,0
560,15,0
188,144,0
405,977,0
590,1436,0
384,1296,0
54,322,0
444,85,0
322,353,0
138,187,0
629,224,0
490,54,0
219,789,0
24,790,0
85,365,0
336,742,0
362,512,0
597,216,0
688,587,0
512,240,0
558,164,0
335,398,0
192,325,0
639,261,0
344,1400,0
101,840,0
578,314,0
470,846,0
515,920,0
556,1239,0
601,1459,0
575,297,0
342,1019,0
159,1344,0
300,1173,0
556,211,0
84,156,0
699,917,0
65,1054,0
550,894,0
64,573,0
23,493,0
653,1472,0
454,753,0
167,654,0
25,32,0
256,179,0
147,1072,0
526,49,0
509,489,0
466,918,0
522,785,0
239,813,0
98,1037,0
540,143,0
272,615,0
102,1424,0
369,71,0
46,150,0
474,172,0
202,520,0
596,763,0
264,587,0
37,140,0
342,1024,0
117,215,0
162,1234,0
620,757,0
308,633,0
62,37,0
236,1018,0
701,309,0
576,1020,0
272,398,0
473,1325,0
320,1084,0
384,1236,0
639,1404,0
109,875,0
160,1155,0
344,1352,0
12,956,0
644,1267,0
440,808,0
657,875,0
45,724,0
182,558,0
392,194,0
379,1149,0
386,292,0
412,1212,0
324,1342,0
638,275,0
135,1385,0
430,353,0
317,655,0
185,988,0
521,1347,0
112,364,0
248,762,0
348,991,0
675,63,0
271,1385,0
49,630,0
167,1454,0
203,39,0
195,881,0
642,459,0
471,13,0
109,1315,0
163,1388,0
350,847,0
49,466,0
633,949,0
610,597,0
545,89,0
9,627,0
438,420,0
297,962,0
96,441,0
357,4,0
225,699,0
626,78,0
627,932,0
546,1170,0
565,915,0
398,156,0
382,1002,0
635,469,0
425,1200,0
270,252,0
203,261,0
225,1145,0
629,1305,0
705,1293,0
613,1235,0
74,227,0
121,770,0
451,713,0
436,414,0
519,62,0
181,1148,0
429,840,0
366,739,0
469,332,0
82,878,0
148,434,0
541,845,0
563,1510,0
235,556,0
247,844,0
684,713,0
575,155,0
444,337,0
420,416,0
